NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_2G,ANO_IN_GRAD,TP_SEMESTRE,IN_MATUT,IN_VESPER,IN_NOTURNO,ID_STATUS,AMOSTRA,IN_GRAD,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
2016,374,118,10020,69,114411,1,3550308,35,3,21,F,2012,2014,2,1,0,0,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CEEDECBABBEAECDCCEDAEDBABAD,CEEDECXXBBEAEXDCXEXAEXXABAX,AEEAADAC,00100111,CCEAECBEDBDACCCCECEEECEAAAD,101011990101090190901991019,555,555,555,333,555,555,333,333,555,555,333,41,30,50,0,0,0,0,0,0,0,44.7,52.6,0,0,0,0,B,C,B,B,B,C,A,D,C,A,A,A,C,C,B,C,B,C,E,B,A,A,A,A,35,A,A,B,C,A,A,A,E,H,B,6,5,5,5,5,6,6,5,5,5,5,5,5,4,2,5,5,5,5,2,3,2,2,5,5,3,1,5,3,5,5,4,2,3,1,1,1,4,4,4,4,4
2016,592,10002,10028,3501,114417,1,3138203,31,3,21,F,2012,2013,2,1,1,0,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,BCBABDZAEBAZEABBCACCDADADCD,BCBABXZAEBAZEABBCACCDADADCD,EBDDADED,00000100,AADECCEABBDEECAEAACABBDADEB,000009810108100001100011100,555,555,555,555,555,555,555,555,555,555,555,29.2,24.9,12.5,43.5,37,65,30,50,50,50,30.6,33.3,15,25,20,0,C,D,B,C,B,C,B,D,B,E,D,A,B,F,B,D,C,B,A,A,A,A,A,A,31,A,A,A,B,A,B,C,E,E,A,5,3,3,4,4,5,5,5,4,4,4,4,4,4,5,4,5,4,5,4,4,4,4,4,4,4,4,4,5,4,5,4,4,4,4,5,3,5,5,5,4,4
2016,374,118,10020,28,114548,1,3550308,35,3,21,F,2012,2013,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,EACBBDDC,01010101,DBADCACCBEEDACECCBAABEDEECD,111100011110991119119100001,555,555,555,555,555,555,555,555,555,555,555,62.5,54.2,50,60.5,66,90,60,55,75,50,65.2,65.2,65,95,60,40,C,C,B,A,A,B,B,D,D,A,D,A,D,D,B,D,C,B,A,B,A,A,A,A,35,B,A,B,C,A,C,B,E,A,B,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,374,118,10020,28,114548,1,3550308,35,3,50,F,2012,2013,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,EAEDADEC,01100101,DBCAEBACBCEBACECBAADBEDECAD,110011011011991109109100111,555,555,555,555,555,555,555,555,555,555,555,60.2,49.2,50,48,59,55,60,37,65,30,63.9,65.2,56.7,100,35,35,C,C,C,B,C,C,B,B,D,E,D,A,D,C,C,H,C,F,E,B,A,A,A,A,35,A,D,C,K,B,C,B,E,C,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,4530,10005,10020,36,114604,1,2704302,27,2,27,F,2006,2012,2,0,0,1,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,DBDDCDEC,00001101,BBAACCADBBCADCEBEABBCEEEDBA,110188000011001900099001911,555,555,555,555,555,555,555,555,555,555,555,45.1,46.7,37.5,60.5,55,75,50,66,50,70,44.5,42.9,53.7,46,55,60,C,C,C,B,A,D,B,D,D,A,D,A,B,D,D,A,B,C,E,E,A,A,A,A,27,A,A,G,G,A,E,E,A,E,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,1702,118,10020,38,114606,1,1400100,14,1,32,F,2001,2011,2,0,1,0,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,CAECCDBE,11101100,EADEDBBCBEAEEBDBDEBEDEECAEA,099181111811018100011811919,555,555,555,555,555,555,333,555,555,555,333,59.4,49.7,62.5,30.5,0,0,0,61,65,60,62.6,73.7,0,0,0,0,C,D,C,D,D,C,B,C,D,B,D,A,D,D,C,E,C,C,B,E,A,A,A,A,14,A,A,C,G,A,C,C,E,H,H,5,5,5,6,6,5,6,6,6,5,5,5,6,5,5,6,6,5,5,3,5,6,6,5,3,4,4,3,4,4,5,5,5,4,4,5,5,4,4,5,6,2
2016,4865,10005,10022,23,114612,1,2111300,21,2,35,F,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CEBDADBD,10000100,CEDABAACBCACAAEEDCDCCBDDCAB,000909101011190011191119100,555,555,555,555,555,555,555,555,333,555,333,43.7,36,25,52.5,63,75,60,42,50,40,46.3,54.5,0,0,0,0,B,D,D,B,B,C,B,C,E,A,D,A,B,B,C,G,A,C,A,E,A,A,A,A,21,A,A,C,E,A,B,C,E,A,F,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,4
2016,4503,10002,10028,5,114992,1,2909802,29,2,22,M,2010,2011,2,1,1,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,AEEECCCBEADEBDEACDDBDDCABBD,AEEECCCBEXDEBDEAXDXBDXCABBD,CAECADDE,11100100,ADCECCDBEEEEADEAEDCBDECBBBD,100111011901011191911910111,555,555,555,555,555,555,555,555,555,555,555,67.7,61.2,50,78,87,75,90,69,65,70,69.8,73.9,46.7,40,60,40,C,C,B,B,B,C,B,D,E,A,B,A,D,E,B,D,E,B,A,A,A,B,A,A,29,B,A,B,C,A,A,E,C,E,I,6,6,5,6,6,6,6,6,6,6,6,6,6,3,4,6,5,5,4,3,4,2,4,6,6,4,4,6,5,6,6,5,3,3,3,2,2,2,1,4,2,1
2016,7,10002,10028,17,115102,1,3503307,35,3,24,F,2009,2011,2,1,1,0,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,ABECBCEDZACDZDCAABBBEDCEDED,ABEXBCEDZACDZDCAABBBEDCEDED,EEDCBDAE,00000110,ABEAEDEDBDDDCDCAECBBEDCADEE,111900118001811100111110110,555,555,555,555,555,555,555,555,555,555,555,56.6,41.2,25,65.5,69,65,70,62,70,60,61.7,66.7,33.3,0,40,60,C,C,C,D,B,C,E,D,C,A,D,A,B,B,D,A,A,A,A,A,D,C,A,E,35,A,A,D,C,A,B,D,D,C,F,5,6,5,4,6,6,4,6,6,5,3,6,6,3,5,6,5,4,4,5,5,5,6,6,6,3,3,1,5,5,5,6,4,3,6,5,6,6,8,6,4,4
2016,385,118,10028,36,115300,1,2927408,29,2,33,F,2003,2014,2,1,0,0,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,385,118,10028,23,115302,1,2927408,29,2,21,F,2012,2013,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,EEDEADBD,00000100,DEBCEBABBAECEEAEDCDEEEBDCED,100919101001091011190009100,555,555,555,555,555,555,555,555,555,555,555,42.9,30.9,12.5,58.5,64,80,60,53,65,50,46.9,45.5,55,50,40,75,C,C,C,B,B,B,E,D,D,A,D,A,E,D,B,E,A,B,A,E,A,A,A,A,29,B,A,B,C,A,C,B,A,E,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,385,118,10028,23,115302,1,2927408,29,2,40,F,1999,2013,2,0,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CAABADAD,11010110,CDDAEBAEEEBAEECAECBECECBCBB,000919110000090101091009110,555,555,555,555,555,555,555,555,555,555,555,45.5,65.9,62.5,71,71,75,70,71,75,70,38.7,36.4,51.7,50,60,45,D,C,C,B,B,C,B,D,D,A,D,A,B,C,B,D,B,E,E,B,A,A,A,A,29,A,A,B,C,B,B,B,E,C,F,6,6,6,6,6,6,6,6,6,6,5,6,5,5,6,6,6,6,5,5,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,83,121,10028,3501,115340,1,4208203,42,4,52,M,1981,2012,2,0,0,1,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,BCBABDZAEBAZEABBCACCDADADCD,BCBABXZAEBAZEABBCACCDADADCD,AAEDADAA,01100110,AABACCCBEBADBAAEDECCDAEAEBD,001109801118010000111101001,555,555,555,555,555,555,555,555,555,555,555,53.2,61.2,50,78,85,65,90,71,75,70,50.5,50,53.3,50,60,50,C,C,C,B,B,B,E,D,D,E,A,A,B,B,A,A,A,C,B,E,A,E,A,F,41,B,B,D,H,A,E,E,E,C,F,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,5,6,6,6,6,6,5,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6
2016,271,10008,10028,3501,115438,1,3541406,35,3,26,M,2007,2013,2,1,0,0,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,BCBABDZAEBAZEABBCACCDADADCD,BCBABXZAEBAZEABBCACCDADADCD,BEEDADAB,00100110,ACBABCBCEBACBABEDEECCAEDDCC,011119801118011000010100110,555,555,555,555,555,555,555,555,555,555,555,50.5,43.5,37.5,52.5,41,85,30,64,80,60,52.8,54.2,45,75,60,0,.,.,.,.,.,.,.,.,.,A,A,A,E,E,B,C,E,C,C,E,A,A,A,A,35,E,A,B,A,A,B,B,E,E,E,6,6,6,6,6,6,6,6,6,6,4,5,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,5,6,6,6,6,6,6,4,6,6,6,6
2016,322,10008,10028,19,115468,1,3526902,35,3,25,F,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CDAABAEEAEBBDADDBBDCCBCECCB,XDAXBXEEXXBBDADXBBDCCXXECCB,EEDBBDAE,00010110,CCDEBADEAECBDAEDBCBCDDCDEBD,900919019901110910010990000,555,555,555,555,555,555,555,555,555,555,555,44.3,48.7,37.5,65.5,76,60,80,55,75,50,42.8,36.8,76.7,80,80,70,D,D,C,A,A,C,B,D,C,A,D,A,B,E,A,A,B,C,E,E,A,A,A,A,31,A,A,B,C,A,E,C,C,B,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,6,6,5,6,6,6,6,6,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,694,10002,10028,36,115542,1,5002704,50,5,24,F,2009,2011,2,1,0,1,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,ABEABDEE,00100100,BCAECCECECCABAEEDDDBCEEDDAA,100088100011101900199000901,555,555,555,555,555,555,555,555,555,555,555,42.8,47.8,25,82,98,90,100,66,90,60,41.1,38.1,58.3,35,80,60,D,C,C,B,A,A,D,D,D,A,A,A,D,D,B,F,C,B,A,A,A,B,A,A,50,A,A,A,B,A,B,B,E,H,A,3,3,3,2,4,4,4,4,3,2,1,1,2,2,1,4,3,3,3,3,2,1,2,4,4,1,1,2,1,2,2,3,2,1,3,2,3,2,1,2,2,1
2016,878,10008,10020,3501,115702,1,3131307,31,3,53,M,1995,2011,2,0,0,1,1,1,0,8,0,0,0,27,2,1,0,CAEBCDAC,CAEBCDAC,BCBABDZAEBAZEABBCACCDADADCD,BCBABXZAEBAZEABBCACCDADADCD,EBEDADEE,00100100,AABECCDABBDEDAECCACCDDAADCD,001009810108010011111001111,555,555,555,555,555,555,555,555,555,555,555,48.8,35.4,25,51,73,45,80,29,65,20,53.3,54.2,48.3,25,40,80,C,C,C,A,A,B,E,B,D,B,D,A,A,B,C,B,C,F,A,B,A,A,A,A,31,A,A,A,G,B,A,B,E,H,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,322,10008,10028,69,115754,1,3552205,35,3,22,F,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CEEDECBABBEAECDCCEDAEDBABAD,CEEDECXXBBEAEXDCXEXAEXXABAX,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,344,10005,10020,92,115764,1,3106200,31,3,20,F,2013,2015,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DDDAECCDEAEEBBCEBADAEEDBBCD,DDDAEXCDEAEEXBCEBADXEEDXBCD,BAEAAEEE,01100000,ECEADDDBBAEEAACEAADDCEAEECD,000109000111901101190109011,555,555,555,555,555,555,555,555,555,555,555,46.7,41.4,25,66,95,75,100,37,65,30,48.4,47.8,51.7,55,80,20,C,D,C,B,B,A,E,D,C,A,A,A,B,E,B,B,B,C,C,B,A,A,A,A,31,A,A,B,C,A,C,B,A,H,F,5,3,4,6,5,6,6,6,6,5,5,5,6,5,6,5,6,6,6,5,5,5,5,5,5,3,4,5,5,5,5,3,5,5,5,5,5,5,6,5,5,5
2016,17,93,10028,36,115800,1,3170206,31,3,21,M,2011,2012,2,1,1,1,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,CAEAADAE,11100110,BECACEECEECADCECEACECDBEDDA,101188100011001900099101901,555,555,555,555,555,555,555,555,555,555,555,53.2,63.9,62.5,66,79,75,80,53,65,50,49.6,47.6,61,43,80,60,B,C,C,B,B,B,A,C,B,A,A,A,E,F,B,D,E,B,A,A,A,B,A,A,31,B,D,B,A,A,A,D,C,E,C,6,6,5,5,6,6,5,5,6,6,6,6,6,6,6,6,5,6,4,5,5,5,6,6,6,5,4,6,6,6,6,6,6,6,6,5,5,5,6,6,5,6
2016,3641,10008,10020,19,115890,1,3505500,35,3,24,M,2009,2010,2,0,0,1,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CDAABAEEAEBBDADDBBDCCBCECCB,XDAXBXEEXXBBDADXBBDCCXXECCB,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,718,118,10028,28,115942,1,2408003,24,2,21,F,2012,2013,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,ABEDADEA,00100100,DBADCBDCBCEBACECADACDDDECAD,111101011011991109109000111,555,555,555,555,555,555,555,555,555,555,555,57.3,46.6,25,79,95,75,100,63,75,60,60.9,65.2,36.7,85,25,0,C,C,C,B,B,C,B,D,E,A,A,A,D,D,B,D,F,B,A,B,A,A,A,A,24,B,A,B,A,A,C,E,D,E,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,266,10008,10028,6,116014,1,3527108,35,3,22,M,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,BDCDAEDBCCCECEEBAADAEADDABC,BDCXXEDBXCCECEEBAAXAEADDABC,CEEBBDAE,10110110,BDCBBDDBEBDACEEACAEEDABDABD,111990119000111001900101110,555,555,555,555,555,555,555,555,555,555,555,56.9,67.1,62.5,74,97,85,100,51,55,50,53.5,56.5,36.7,50,10,50,D,D,B,B,B,B,D,D,B,A,D,A,E,D,A,B,C,C,C,C,A,A,A,E,31,A,B,B,C,A,C,B,E,E,H,5,5,5,5,5,5,4,5,4,5,5,5,5,5,4,5,6,3,5,8,5,4,5,5,5,5,1,5,5,5,6,5,5,4,4,3,4,4,6,4,3,5
2016,718,118,10028,95,116136,1,2408102,24,2,44,F,2005,2014,2,0,0,1,1,1,0,8,0,0,0,27,1,5,0,CAEBCDAC,CAEBCDAC,DACBCCCCAEBDBCDABBADDEBZEAB,DXCXCCCCAEBDBCDXBBXDDEBZXAB,CBDDADEE,10000100,DCCBCBCEAEBDDCBDBBCDDEDBAAB,191910101111010911911108911,555,555,555,555,555,555,555,555,555,555,555,65.2,52.2,25,93,91,55,100,95,75,100,69.5,76.2,31.7,40,25,30,C,C,C,C,C,C,B,D,C,B,A,A,F,F,C,F,G,E,D,B,A,A,A,A,24,B,A,B,A,A,C,C,C,E,F,6,6,6,6,5,6,6,6,6,6,6,5,6,5,6,6,6,6,5,5,6,6,6,5,7,4,7,6,5,5,6,6,5,6,5,6,6,6,6,6,6,6
2016,385,118,10028,28,116171,1,2927408,29,2,22,F,2012,2013,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,DEDCBEEB,00000000,DBAACEDADCECBDACCDAEEABEDAC,111000000010990119109000010,555,555,555,555,555,555,555,555,555,555,555,35.2,17,0,42.5,48,40,50,37,65,30,41.3,34.8,78.3,85,90,60,C,C,C,C,B,C,D,D,D,A,D,A,D,E,B,C,B,B,A,E,A,A,A,A,29,A,B,B,A,A,B,C,E,H,F,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,581,10002,10028,36,116400,1,4314902,43,4,24,F,2009,2012,2,1,1,0,1,1,0,8,0,0,0,27,2,4,0,CAEBCDAC,CAEBCDAC,BBCAZZEBCACABDEABEDECDDECBA,BBCAZZEBCACABDEXBEDXXDDEXBA,CAEDBDAC,11100111,BBCDCCECABEAEDEDBEDBEEAEDBA,111088100001011911199001911,555,555,555,555,555,555,555,555,555,555,555,63.7,72.8,75,69.5,59,55,60,80,80,80,60.6,61.9,53.3,20,90,50,B,D,C,A,A,C,A,D,C,A,A,A,D,D,B,C,E,C,D,A,A,C,A,A,43,B,A,B,A,A,B,D,A,E,F,6,5,6,4,6,6,6,6,5,6,6,5,6,6,6,6,6,6,6,6,5,5,5,6,6,8,6,6,6,6,6,6,6,6,6,5,5,6,6,6,6,5
2016,316,10008,10028,69,116456,0,3550308,35,3,54,F,1982,2015,2,0,0,1,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CEEDECBABBEAECDCCEDAEDBABAD,CEEDECXXBBEAEXDCXEXAEXXABAX,EEEDADED,00100100,ABCAECDEABDAEEABBBDCEECCBAB,000011990101190090901990119,555,555,555,555,555,555,555,555,555,555,555,37.3,34.4,25,48.5,40,80,30,57,85,50,38.3,42.1,16.7,30,20,0,C,C,B,B,B,B,B,D,D,B,A,A,D,D,C,E,D,F,E,B,A,A,A,C,35,A,A,F,J,A,B,D,E,E,D,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,6,6,7,7,7,6,6,6,6,6,7,7,5,6,6,6,6,6,6,7,6,6,6,6,7,7,7
2016,316,10008,10028,69,116478,1,3550308,35,3,24,M,2014,2015,2,0,0,1,1,1,0,8,0,0,0,27,0,8,0,CAEBCDAC,CAEBCDAC,CEEDECBABBEAECDCCEDAEDBABAD,CEEDECXXBBEAEXDCXEXAEXXABAX,CAECBDDC,11100101,ACCDCCECDBDACCABBDBCDCDDBBC,000101990101090090900990109,555,555,555,555,555,555,555,555,555,555,555,35.9,62.7,62.5,63,76,60,80,50,50,50,26.9,26.3,30,30,60,0,E,E,C,B,C,E,B,E,E,A,A,B,B,B,B,G,B,E,E,E,A,A,A,F,35,A,A,A,E,A,C,C,A,H,B,6,6,6,6,6,6,6,6,6,6,6,5,5,5,1,6,3,3,3,3,6,6,6,6,6,7,7,6,6,5,6,5,1,2,4,4,5,5,3,4,4,4
2016,576,93,10028,28,116498,1,3136702,31,3,23,F,2010,2011,2,1,0,0,1,1,0,8,0,0,0,27,0,4,0,CAEBCDAC,CAEBCDAC,DBADEBBCBEEBCEECCAAABEADCAD,DBADEBBCBEEBXXECCXAAXEADCAD,EAEAADAE,01100110,DBADCBBCEEEACCECCBACDEADCAD,111101110110991119109111111,555,555,555,555,555,555,333,555,555,555,333,69.9,43.6,50,34,0,0,0,68,60,70,78.7,82.6,56.7,85,85,0,B,B,C,A,A,B,A,C,E,A,A,A,C,B,D,A,B,C,A,A,B,F,A,A,31,A,A,C,E,A,B,E,E,H,I,4,4,5,5,4,5,3,3,3,4,5,4,6,3,5,5,6,5,8,8,4,3,4,5,4,6,6,1,6,5,5,6,5,6,4,3,4,6,3,5,6,4
2016,1077,10005,10022,23,116508,1,2611606,26,2,27,F,2009,2012,2,0,0,1,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,AEDEADAE,00000110,BBCADEDEBEBABBCBDCDEEBEECEE,011909011000090011190109101,555,555,555,555,555,555,555,555,555,555,555,45.9,43.4,25,71,80,80,80,62,70,60,46.7,45.5,53.3,50,50,60,D,D,C,A,A,C,B,B,C,A,D,A,D,F,B,C,C,C,A,J,A,A,A,A,26,B,A,C,A,A,B,B,E,E,B,4,5,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2016,1077,10005,10022,23,116508,1,2611606,26,2,41,F,2010,2011,2,1,0,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,EAEAADAC,01100111,CCCBDBAEAABDAABEDBBECCBECEB,001909110000190010091009100,555,555,555,555,555,555,333,555,555,555,555,32.9,44.7,62.5,18,0,0,0,36,60,30,29,31.8,13.3,30,0,10,C,C,C,B,B,C,.,D,C,A,D,A,B,B,C,H,E,B,A,J,A,F,A,C,26,A,A,G,B,A,C,C,E,E,C,6,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
2016,717,10002,10028,23,116588,1,4314902,43,4,25,F,2009,2012,2,1,1,0,1,1,0,8,0,0,0,27,0,5,0,CAEBCDAC,CAEBCDAC,DBCBEEAEBDACACAADCDECBDDCBE,DBCXEXAEBDACAXAADCDXCBDXCBE,CAEBADAC,11110111,DBCAADAEBEBCEEADECCADBAECBD,111909111001091001090109110,555,555,555,555,555,555,555,555,555,555,555,61,76.5,87.5,60,88,80,90,32,80,20,55.8,54.5,63.3,80,40,70,C,C,C,B,B,C,B,D,B,A,A,A,B,D,A,A,D,B,A,A,A,E,A,A,43,B,C,B,C,B,B,B,A,E,F,5,5,4,4,4,5,4,5,5,5,4,4,4,3,3,6,4,4,3,5,5,5,5,6,4,4,4,4,6,3,5,5,5,4,6,6,6,4,6,5,3,2
2016,316,10008,10028,38,116620,1,3550308,35,3,24,F,2011,2012,2,0,0,1,1,1,0,8,0,0,0,27,4,4,0,CAEBCDAC,CAEBCDAC,DCDEZBBCBZAECBZBACAEDZECCEA,DXXEZBBCBZAECBZBACAEDZECXEX,,,,,222,222,222,222,222,222,222,222,222,222,222,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
